Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
2013,9.1,9.1,0,2,50,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,9.1,9.1,0,5,65,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,9.1,9.1,0,1,30,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,9.1,9.6,0,2,59,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,2,69,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,2,95,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,4,119,20,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,2,97,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,4,110,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,6,129,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,9.1,9.6,0,1,39,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2016,8.9,9.3,0,2,94,24,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,118,24,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,1,99,24,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,82,27,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,118,27,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,1,99,27,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,100,25,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,136,25,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,1,117,25,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,167,38,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,203,38,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,3,207,38,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,3,261,38,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,1,184,38,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,185,38,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,2,221,38,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,3,225,38,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2016,8.9,9.3,0,3,279,38,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1
2009,8.9,9.3,0,2,64,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,2,81,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,3,119,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,4,128,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,5,136,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,6,149,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2009,8.9,9.3,0,7,175,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2010,9.2,9.6,0,2,75,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2010,9.2,9.6,0,1,29,30,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2010,9.2,9.6,0,1,30,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2010,9.2,9.6,0,1,33,20,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2005,7.8,8,0,2,53,17,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.8,8,0,2,74,22,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.8,8,0,2,93,18,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.8,8,0,3,74,22,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.8,8,0,4,93,15,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2005,7.8,8,0,1,46,15,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.4,9.7,1,2,100,25,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,3,103,25,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,4,106,25,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,1,97,25,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,2,145,60,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,3,148,60,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,4,151,60,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,5,154,60,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2022,9.4,9.7,1,1,142,60,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2023,9.4,9.5,0,2,40,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,9.4,9.5,0,2,50,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,9.4,9.5,0,3,55,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023,9.4,9.5,0,5,65,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,7.8,8.1,0,2,49,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,2,60,15,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,2,85,28,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,2,100,57,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,3,65,21,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,3,82,21,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,1,40,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.8,8.1,0,1,46,15,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2023,9.4,9.4,0,2,46,15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2023,9.4,9.4,0,1,41,15,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2009,9.2,9.8,0,2,100,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,9.2,9.8,0,2,105,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,9.2,9.8,0,2,130,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,9.2,9.8,0,2,170,55,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2010,9.3,8.7,0,2,60,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,9.3,8.7,0,2,75,34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2010,9.3,8.7,0,1,50,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,8.7,9,0,2,50,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2014,8.7,9,0,3,75,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2014,8.7,9,0,4,100,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2014,8.7,9,0,1,25,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2009,9.3,9.7,0,2,83,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,91,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,73,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,81,26,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,86,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,94,32,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,76,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,84,32,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,89,33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,97,33,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,79,33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,1,87,33,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,131,49,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2009,9.3,9.7,0,2,139,49,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2023,9.7,9.7,4,2,389,350,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2023,9.7,9.7,4,4,486,350,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2023,9.7,9.7,4,8,540,350,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2018,7.9,9.4,1,2,33,30,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2018,7.9,9.4,1,2,38,30,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2018,7.9,9.4,1,1,33,30,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2022,9.8,9.8,1,2,154,35,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2022,9.8,9.8,1,3,162,35,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2022,9.8,9.8,1,4,180,35,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2022,9.8,9.8,1,1,145,35,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2009,8.9,9.5,0,2,80,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.9,9.5,0,1,53,21,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.9,9.5,0,2,106,46,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,8.9,9.5,0,1,95,46,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2014,9.2,9.3,0,2,35,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,9.2,9.3,0,2,40,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014,9.2,9.3,0,1,28,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.3,9.5,0,2,71,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2015,8.5,9.4,0,2,68,17,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,2,78,17,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,3,86,17,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,3,113,17,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,2,107,22,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,2,142,22,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,3,137,38,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,3,188,38,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,4,154,38,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2015,8.5,9.4,0,1,62,17,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2009,7.7,9.2,0,2,63,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,7.7,9.2,0,2,68,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,7.7,9.2,0,2,70,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,7.7,9.2,0,3,92,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,7.7,9.2,0,1,59,15,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2009,7.7,9.2,0,5,64,32,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2013,0.3,9.6,0,2,70,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,2,80,18,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,2,99,18,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,2,105,23,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,3,141,23,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,2,142,35,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,3,193,35,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,0.3,9.6,0,1,64,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2021,8.3,9.4,0,2,76,22,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2021,8.3,9.4,0,2,122,40,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2021,8.3,9.4,0,2,292,65,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2009,8.1,8.4,0,2,49,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2009,8.1,8.4,0,2,54,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2009,8.1,8.4,0,3,73,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2009,8.1,8.4,0,4,87,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2009,8.1,8.4,0,1,43,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2020,9.4,9.3,1,2,45,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019,8.9,9.7,0,2,83,22,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,2,128,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,1,107,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,2,81,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,2,128,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,1,107,24,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,2,112,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,2,162,23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,3,130,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,3,202,23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2019,8.9,9.7,0,1,141,23,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2017,9.3,9.7,0,2,160,23,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,196,23,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,150,23,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,172,23,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,196,26,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,232,26,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,214,35,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,250,35,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,268,38,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,308,38,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,258,38,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,280,38,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,268,42,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,308,42,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,258,42,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,1,280,42,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,362,50,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,398,50,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,443,66,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2017,9.3,9.7,0,2,479,66,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1
2013,7.7,8.7,0,2,50,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,7.7,8.7,0,3,70,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,7.7,8.7,1,2,75,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,7.7,8.7,1,3,90,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2013,7.7,8.7,0,1,40,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
2018,9.7,9.6,3,2,58,85,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2018,9.7,9.6,3,3,88,85,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2018,9.7,9.6,3,4,116,85,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2018,9.7,9.6,3,5,143,85,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2018,9.7,9.6,3,6,170,85,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2017,9.7,9.7,2,4,100,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,5,110,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,6,120,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,7,130,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,8,140,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,9,150,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,10,160,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2017,9.7,9.7,2,11,170,100,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2015,9.6,9.3,2,5,110,140,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2008,8.2,9.2,1,2,55,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,70,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,1,61,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,82,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,97,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,1,88,18,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,91,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,107,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,3,109,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,3,131,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,1,88,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,109,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,2,124,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,3,136,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,3,158,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2008,8.2,9.2,1,1,115,35,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2013,8.8,8.6,0,2,50,16,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,2,55,22,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,2,55,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,3,75,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,4,100,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,5,125,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,6,150,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,7,175,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013,8.8,8.6,0,8,200,41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2012,8,9.3,0,2,53,25,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2012,8,9.3,0,2,80,54,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2012,8,9.3,0,4,50,30,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2012,8,9.3,0,4,60,54,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
2022,9.4,8.8,0,2,93,26,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,3,121,26,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,2,95,28,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,3,123,28,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,2,98,22,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,2,102,30,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,3,132,30,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,2,107,33,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,3,138,33,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,4,169,33,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,2,112,24,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,3,140,24,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,0,4,159,58,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,2,4,183,56,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,2,5,228,56,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,2,6,274,56,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,2,7,336,56,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.4,8.8,2,8,365,56,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
2022,9.8,9.7,1,2,64,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.8,9.7,1,3,74,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.8,9.7,1,4,77,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2022,9.8,9.7,1,1,58,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018,8.4,9,0,2,40,16,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2018,8.4,9,0,1,38,16,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2018,8.4,9,0,2,48,17,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2018,8.4,9,0,3,59,22,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2018,8.4,9,0,3,59,17,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
2013,8.7,9.6,0,2,89,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
