Numurs,Gads,Atsauksmes,Atrašanās vieta,Guļamistabas,Gultas,Cena,Numura kvadratr,Vesels mājoklis,Iekļautas brokastis,Iekļauts SPA,Terase,Sauna,Autostavveita,Wi-fi,Veļas mazgājamā masīna,Virtuve,Dārzs,Grils,Privāta vannas istaba,,baseins,restorāns,apkalpošana numura,brokastis,bārs
2759,2023,9.5,9.3,1,2,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2760,2023,9.5,9.3,1,1,50,26,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2761,2017,9.5,9.4,1,2,90,25,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2762,2022,9.9,9.7,1,2,61,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2763,2022,9.9,9.7,1,3,63,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2764,2022,9.9,9.7,1,4,69,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2765,2022,9.9,9.7,1,5,80,49,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2766,2013,9.3,9.6,2,7,150,160,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2767,2013,9.3,9.5,0,3,75,35,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2768,2013,9.3,9.5,1,2,85,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2769,2013,9.3,9.5,1,4,115,75,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2770,2021,9.7,9.2,1,4,130,32,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2771,2023,8.6,8.6,1,2,33,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2772,2023,8.6,8.6,1,2,36,25,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2773,2019,9,8.8,2,2,35,25,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2774,2017,9.5,9.7,2,2,70,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2775,2017,9.5,9.7,2,3,100,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2776,2017,9.5,9.7,2,4,115,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2777,2017,9.5,9.7,2,5,130,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2778,2017,9.5,9.7,2,6,140,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2779,2017,9.5,9.7,2,1,63,100,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2780,2010,8.3,8.3,0,2,75,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2781,2010,8.3,8.3,0,3,95,25,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2782,2023,9.9,9.7,0,2,55,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2783,2023,9.9,9.7,0,1,49,25,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2784,2010,8.9,8.9,0,2,127,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2785,2010,8.9,8.9,0,1,121,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2786,2010,8.9,8.9,0,2,157,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2787,2010,8.9,8.9,0,1,151,23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
2788,2019,9.3,9.5,1,2,35,34,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2789,2020,9.8,9.5,1,2,49,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2790,2020,9.8,9.5,1,2,60,40,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2791,2021,9.4,8.8,0,2,59,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2792,2021,9.4,8.8,0,1,53,17,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2793,2019,9,8.9,1,2,39,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2794,2019,9,8.9,1,3,46,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2795,2019,9,8.9,1,4,53,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2796,2019,9,8.9,1,1,36,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2797,2017,9,9.3,1,4,75,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2798,2017,9,9.3,1,4,50,25,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2799,2016,8.6,9.5,0,2,40,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2800,2016,8.6,9.5,0,3,58,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2801,2016,8.6,9.5,0,4,72,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2802,2016,8.6,9.5,0,5,86,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2803,2016,8.6,9.5,0,6,100,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2804,2016,8.6,9.5,0,1,24,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2805,2016,8.6,9.5,0,2,42,16,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2806,2016,8.6,9.5,0,3,60,16,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2807,2016,8.6,9.5,0,1,26,16,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2808,2016,8.6,9.5,0,2,43,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2809,2016,8.6,9.5,0,3,60,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2810,2016,8.6,9.5,0,4,75,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2811,2016,8.6,9.5,0,1,27,15,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1
2812,2023,9.7,9.4,1,2,72,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2813,2023,9.7,9.4,1,3,79,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2814,2023,9.7,9.4,1,4,86,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2815,2023,9.7,9.4,1,1,65,62,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2816,2020,9.4,9.4,2,3,54,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2817,2020,9.4,9.4,2,4,65,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2818,2020,9.4,9.4,2,5,76,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2819,2020,9.4,9.4,2,6,87,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2820,2020,9.4,9.4,2,7,98,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2821,2020,9.4,9.4,2,8,109,50,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2822,2020,9.6,9.6,2,2,95,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2823,2020,9.6,9.6,2,3,110,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2824,2020,9.6,9.6,2,4,120,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2825,2020,9.6,9.6,2,5,135,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2826,2020,9.6,9.6,2,6,145,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2827,2020,9.6,9.6,2,7,140,90,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2828,2022,9.2,9.5,1,2,80,56,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2829,2022,9.2,9.5,1,5,95,57,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
2830,2019,8,9.5,2,2,73,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2831,2019,8,9.5,2,3,79,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2832,2019,8,9.5,2,4,84,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2833,2019,8,9.5,2,5,93,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2834,2019,8,9.5,2,6,102,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2835,2019,8,9.5,2,1,70,80,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2836,2015,6.4,8.7,0,3,25,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2837,2021,8.4,9.7,1,2,61,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2838,2021,8.4,9.7,1,3,67,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2839,2021,8.4,9.7,1,4,69,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2840,2021,8.4,9.7,1,1,57,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2841,2021,8.4,9.7,1,2,66,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2842,2021,8.4,9.7,1,1,62,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2843,2021,8.4,9.7,1,2,66,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2844,2021,8.4,9.7,1,3,72,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2845,2021,8.4,9.7,1,4,77,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2846,2021,8.4,9.7,1,1,62,80,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2847,2016,9.5,9.3,3,2,200,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2848,2016,9.5,9.3,3,3,230,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2849,2016,9.5,9.3,3,4,260,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2850,2016,9.5,9.3,3,5,290,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2851,2016,9.5,9.3,3,6,320,200,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2852,2020,9.5,9,1,2,75,50,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2853,2012,8.7,9.2,0,2,38,30,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2854,2012,8.7,9.2,1,2,58,45,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2855,2014,9.4,9.5,2,2,80,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2856,2014,9.4,9.5,2,3,90,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2857,2014,9.4,9.5,2,4,100,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2858,2014,9.4,9.5,2,5,110,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2859,2014,9.4,9.5,2,6,120,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2860,2014,9.4,9.5,2,7,130,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2861,2014,9.4,9.5,2,8,140,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2862,2014,9.4,9.5,2,9,150,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2863,2014,9.4,9.5,2,10,160,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2864,2014,9.4,9.5,2,11,170,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2865,2014,9.4,9.5,2,12,180,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2866,2014,9.4,9.5,2,14,200,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2867,2014,9.4,9.5,2,1,50,140,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0
2868,2020,9.5,9.5,2,2,75,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2869,2020,9.5,9.5,2,3,80,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2870,2020,9.5,9.5,2,4,85,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2871,2020,9.5,9.5,2,5,90,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2872,2020,9.5,9.5,2,6,95,60,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
2873,2022,9.6,9.5,2,2,75,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2874,2022,9.6,9.5,2,3,80,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2875,2022,9.6,9.5,2,4,90,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2876,2022,9.6,9.5,2,1,70,45,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2877,2018,7.8,8.7,0,2,36,20,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2878,2018,7.8,8.7,0,1,30,20,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
2879,2016,9.5,9.6,3,2,200,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2880,2016,9.5,9.6,3,3,210,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2881,2016,9.5,9.6,3,4,230,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2882,2016,9.5,9.6,3,6,260,100,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
2883,2015,9.1,9.3,2,2,113,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2884,2015,9.1,9.3,2,3,123,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2885,2015,9.1,9.3,2,4,133,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2886,2015,9.1,9.3,2,5,143,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2887,2015,9.1,9.3,2,6,153,61,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2888,2015,9.1,9.3,2,2,118,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2889,2015,9.1,9.3,2,3,128,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2890,2015,9.1,9.3,2,4,138,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2891,2015,9.1,9.3,2,5,148,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2892,2015,9.1,9.3,2,6,158,55,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2893,2015,9.1,9.3,2,2,123,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2894,2015,9.1,9.3,2,3,133,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2895,2015,9.1,9.3,2,4,143,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2896,2015,9.1,9.3,2,5,153,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2897,2015,9.1,9.3,2,6,163,98,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2898,2015,9.1,9.3,2,2,127,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2899,2015,9.1,9.3,2,3,137,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2900,2015,9.1,9.3,2,4,147,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2901,2015,9.1,9.3,2,5,157,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2902,2015,9.1,9.3,2,6,167,62,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2903,2015,9.1,9.3,3,5,162,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2904,2015,9.1,9.3,3,6,172,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2905,2015,9.1,9.3,3,7,182,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2906,2015,9.1,9.3,3,8,192,100,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2907,2019,9.3,9.3,1,2,68,33,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2908,2019,9.3,9.3,1,2,103,33,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2909,2017,8.8,9.4,1,4,92,70,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2910,2017,8.8,9.4,1,4,102,70,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
2911,2021,8.3,8.1,0,3,22,15,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
2912,2023,9.4,9.1,1,2,74,20,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2913,2023,9.4,9.1,1,2,84,30,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2914,2023,9.4,9.1,2,2,93,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2915,2023,9.4,9.1,2,3,98,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2916,2023,9.4,9.1,2,4,109,50,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2917,2023,7.8,8.5,0,2,22,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2918,2023,7.8,8.5,0,1,17,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2919,2023,7.8,8.5,0,2,27,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2920,2023,7.8,8.5,0,1,24,15,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2921,2018,7.9,9.4,1,2,33,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2922,2018,7.9,9.4,1,2,38,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2923,2018,7.9,9.4,1,1,33,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2924,2023,9.5,9.6,1,2,63,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2925,2023,9.5,9.6,1,1,51,io,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2926,2023,9.5,9.6,1,2,68,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2927,2023,9.5,9.6,1,1,55,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2928,2018,8.6,9.5,2,3,140,92,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2929,2022,9.9,9.7,1,2,93,73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2930,2021,9.4,9.8,2,4,80,40,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
2931,2013,8.3,8.4,0,2,41,25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2932,2013,8.3,8.4,0,2,54,25,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2933,2021,8.2,8.8,1,3,190,260,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2934,2021,8.2,8.8,1,4,187,180,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2935,2021,8.9,9,0,2,58,20,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2936,2020,8,8.4,0,2,30,20,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1
2937,2023,9.5,9.2,2,2,58,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2938,2023,9.5,9.2,2,3,61,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2939,2023,9.5,9.2,2,4,65,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2940,2023,9.5,9.2,2,5,68,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2941,2023,9.5,9.2,2,6,72,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2942,2023,9.5,9.2,2,7,92,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2943,2023,9.5,9.2,2,8,104,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2944,2023,9.5,9.2,2,1,54,60,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
2945,2022,9.4,9.4,1,2,101,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2946,2022,9.4,9.4,1,3,103,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2947,2022,9.4,9.4,1,4,126,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2948,2022,9.4,9.4,1,2,107,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2949,2022,9.4,9.4,1,3,115,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2950,2022,9.4,9.4,1,4,125,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2951,2022,9.4,9.4,1,5,142,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2952,2022,9.4,9.4,1,6,153,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2953,2022,9.4,9.4,1,1,99,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2954,2022,9.4,9.4,1,3,119,35,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2955,2021,9.5,9.9,2,2,150,124,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2956,2023,9.1,9.3,3,2,86,80,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2957,2023,9.1,9.3,3,3,92,80,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2958,2023,9.1,9.3,3,4,97,80,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2959,2023,9.1,9.3,3,5,108,80,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2960,2023,9.1,9.3,3,1,72,80,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
2961,2021,8.3,8.6,1,2,60,50,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
2962,2022,9.5,9.9,1,2,70,40,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2963,2022,9.5,9.9,1,2,80,40,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2964,2022,9.5,9.9,1,4,85,40,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2965,2022,9.5,9.9,1,1,60,40,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0
2966,2010,8.4,9.1,0,2,65,30,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2967,2010,8.4,9.1,0,3,70,30,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2968,2010,8.4,9.1,0,4,72,25,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2969,2010,8.4,9.1,0,1,51,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2970,2009,9.4,9.7,0,2,50,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2971,2009,9.4,9.7,0,2,55,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2972,2009,9.4,9.7,0,2,75,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2973,2009,9.4,9.7,0,1,51,25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2974,2009,9.4,9.7,0,1,63,25,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2975,2009,9.4,9.7,0,2,69,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2976,2009,9.4,9.7,0,2,89,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2977,2009,9.4,9.7,0,4,70,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2978,2009,9.4,9.7,0,4,100,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2979,2018,9.3,9,1,5,63,46,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2980,2022,9.8,9.8,1,2,98,24,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
2981,2023,9.4,9.1,1,2,230,48,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2982,2013,9.3,9.5,0,2,70,16,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2983,2013,9.3,9.5,0,2,75,16,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2984,2013,9.3,9.5,0,2,85,20,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2985,2013,9.3,9.5,0,2,95,40,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2986,2013,9.3,9.5,0,3,85,21,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2987,2013,9.3,9.5,0,3,90,35,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2988,2013,9.3,9.5,2,5,195,63,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2989,2013,9.3,9.5,3,7,240,110,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2990,2013,9.3,9.5,3,9,260,102,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2991,2011,9.2,9.2,0,2,50,18,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2992,2011,9.2,9.2,0,3,58,18,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2993,2011,9.2,9.2,0,1,45,18,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2994,2011,9.2,9.2,0,2,50,18,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2995,2011,9.2,9.2,0,1,45,18,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
2996,2013,9.4,9.5,8,11,300,200,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
